source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,720,0.001955,0.003267
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,208,0.001955,0.003267
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\decor_buildmap.c,90,0.001955,0.003267
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,915,0.001955,0.003267
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,4865,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_registry.c,42,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_cullspan.u.c,264,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,93,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,223,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,821,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1672,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6990,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,335,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,137,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,173,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,20094,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,24481,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2708,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2724,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2711,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2824,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,611,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,930,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,970,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,461,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,489,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,523,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,335,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1147,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1208,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1183,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1362,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,1015,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7460,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,559,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,115,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_loc.c,181,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,435,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,445,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,652,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,693,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1014,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,88,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,173,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,42,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,61,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,125,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,575,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,603,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.branching.lerp8.u.c,61,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.branching.lerp8.u.c,148,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2299,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1002,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1386,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1042,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1052,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1641,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,320,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,768,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,848,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1135,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,350,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,179,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,180,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,77,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,310,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,328,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,772,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,26,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1998,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,95,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2851,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2065,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,251,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\lightmap.c,107,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,2661,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,376,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,206,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,475,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,237,0.001954,0.003266
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,154,0.001954,0.003266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,563,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,629,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_debug_overlay.c,5207,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,8804,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,77,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,181,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,183,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,355,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4383,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,292,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2605,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2611,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2430,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,176,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1232,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1435,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1348,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_polygon.c,61,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,196,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1976,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,2080,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,26,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,168,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,97,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,122,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,100,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,444,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,1282,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,701,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,160,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1079,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,311,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,79,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,555,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2463,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2256,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,856,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2739,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,715,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,312,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,760,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,349,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,354,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,133,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,69,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,167,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,279,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,84,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,321,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,305,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,339,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,779,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1579,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,73,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2081,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4395,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,297,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\lightmap.c,103,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\shademap.c,58,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,643,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\sharelight_map.c,50,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,518,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,1058,0.001953,0.003264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_client_trigger.c,32,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,4066,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,4594,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,14380,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,48,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2168,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\blendmap.c,233,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\blendmap.c,153,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,219,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,267,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,320,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,400,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1707,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1083,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,95,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,169,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,195,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2732,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2829,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,55,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,692,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,69,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.h,168,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,483,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1149,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,912,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw.c,713,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,276,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2186,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,185,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,246,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,20,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,238,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,60,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,94,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,443,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,290,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_group_cache.c,87,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_model_load.c,26,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,278,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,261,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,30,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,342,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,282,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,331,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,110,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.ordered.lerp8.scanline.u.c,102,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,557,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.branching.lerp8.u.c,268,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,934,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,986,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1637,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1382,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1528,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1541,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1553,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1268,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1233,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,1525,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,307,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,324,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,658,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1199,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,152,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,716,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,311,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,172,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,435,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.c,81,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,92,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,320,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,329,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,267,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_intrusive_list.c,65,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\osrs\palette.c,78,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,84,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_font_from_rscache.c,126,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,58,0.001952,0.003262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2390,0.001952,0.003262
