source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,635,0.003912,0.006525
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,581,0.003912,0.006525
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4393,0.003912,0.006525
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,578,0.003911,0.006524
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2373,0.003911,0.006524
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,907,0.003911,0.006524
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1435,0.003911,0.006524
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,161,0.003911,0.006524
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,102,0.003910,0.006522
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,347,0.003910,0.006522
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,438,0.003910,0.006522
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2412,0.003910,0.006522
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,354,0.003910,0.006522
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,78,0.003910,0.006522
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,160,0.003910,0.006522
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,400,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.h,168,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,474,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,506,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,509,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1523,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,771,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,386,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,661,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,808,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,432,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,57,0.003909,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,107,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,415,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1167,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,444,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,116,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,218,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2549,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,786,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,157,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,227,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.h,508,0.003908,0.006519
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13829,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2838,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,946,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1233,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,111,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,991,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,510,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,547,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,342,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,301,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,23,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,479,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,919,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,662,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,318,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,429,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,215,0.003907,0.006517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,438,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1413,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,108,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1005,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,256,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,414,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1375,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,768,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1961,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1992,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,181,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,390,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,217,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\contour_ground.h,20,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,83,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1009,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,638,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,474,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,990,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,815,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,218,0.003906,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,955,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1394,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shade.h,26,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,79,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,19,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,626,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2276,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_face_alpha.u.c,13,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,285,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\lightmap.c,18,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,130,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,124,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,347,0.003905,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,55,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,19,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1580,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1669,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,1114,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2726,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,429,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2265,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,320,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1186,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,129,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_intrusive_list.h,61,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,559,0.003904,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,89,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,355,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2707,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,232,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,82,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,438,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,963,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,21,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2079,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,249,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,267,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,789,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,250,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,80,0.003903,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,365,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\i686-w64-mingw32\include\pthread_time.h,115,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,178,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,476,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,1231,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,104,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,167,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,227,0.003902,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,977,0.003901,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,172,0.003901,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,985,0.003901,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1652,0.003901,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,751,0.003900,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2827,0.003900,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,762,0.003900,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1269,0.003900,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1744,0.003900,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,11068,0.003899,0.006504
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,100,0.003899,0.006504
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1962,0.003899,0.006504
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,758,0.003899,0.006504
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\xmmintrin.h,242,0.003898,0.006502
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,214,0.003898,0.006502
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,389,0.003897,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,165,0.003897,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,406,0.003897,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,364,0.003895,0.006497
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,26,0.003895,0.006497
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,199,0.003894,0.006495
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,60,0.003892,0.006492
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1318,0.003892,0.006492
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,279,0.003891,0.006490
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,164,0.003891,0.006490
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1233,0.003891,0.006490
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2087,0.003888,0.006485
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,213,0.003886,0.006482
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,1616,0.003884,0.006479
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,1248,0.002969,0.004952
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,8358,0.002961,0.004939
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,425,0.002943,0.004909
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2359,0.002939,0.004902
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4538,0.002938,0.004901
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1577,0.002937,0.004899
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\contour_ground_queue.u.c,55,0.002937,0.004899
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,21428,0.002936,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,544,0.002936,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io_js5_cache.c,121,0.002936,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1913,0.002936,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,228,0.002936,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1350,0.002936,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1062,0.002936,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1751,0.002935,0.004896
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2012,0.002935,0.004896
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2830,0.002935,0.004896
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_sprite.c,516,0.002935,0.004896
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,155,0.002934,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,729,0.002934,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sprite_load.c,26,0.002934,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,26,0.002933,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,516,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,644,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,216,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5156,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1366,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1073,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_hitsplat_load.c,225,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.002932,0.004891
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1293,0.002932,0.004891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,561,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11666,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_parse.c,484,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,800,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,157,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,131,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\shademap.c,58,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,70,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3022,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2647,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,813,0.002931,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,629,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4364,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\plugins\item_stats.c,2648,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2833,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2430,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,765,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6222,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,1590,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,8363,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,101,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1331,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1432,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,338,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_animation_from_rscache.c,41,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,1082,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1581,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1786,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,798,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2885,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,79,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,548,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,725,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,67,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,724,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,2458,0.002930,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4277,0.002929,0.004886
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4426,0.002929,0.004886
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1175,0.002929,0.004886
